Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
end2;do-rel.h;51;0.059530019760131836;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.643761396408081;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.8276646137237549;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;1.0107755661010742;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.7966842651367188;0-2;Double bit-flip
version_info;rtld.c;747;0.5970640182495117;0-2;Double bit-flip
relocate_time;rtld.c;215;0.6732368469238281;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.5136401653289795;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.6200976371765137;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.3982052803039551;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.9276399612426758;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.6888842582702637;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.2566812038421631;0-2;Double bit-flip
preload_file;rtld.c;1551;1.2179784774780273;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.5366542339324951;0-2;Double bit-flip
any_debug;rtld.c;2239;0.9453334808349609;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.37833738327026367;0-2;Double bit-flip
__PRETTY_FUNCTION__;fileops.c;0;0.5459487438201904;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.6888816356658936;0-2;Double bit-flip
relocate_time;rtld.c;215;0.8940551280975342;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;1.0553512573242188;0-2;Double bit-flip
audit_list;rtld.c;124;0.6950697898864746;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.9813663959503174;0-2;Double bit-flip
audit_list;rtld.c;124;0.6860787868499756;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.8213019371032715;0-2;Double bit-flip
load_time;rtld.c;216;0.5254712104797363;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.756289005279541;0-2;Double bit-flip
library_path;rtld.c;743;0.7484402656555176;0-2;Double bit-flip
strtab;dl-deps.c;231;0.8558361530303955;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.47368454933166504;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.7742271423339844;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.42491626739501953;0-2;Double bit-flip
relocate_time;rtld.c;215;0.4687469005584717;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.6589047908782959;0-2;Double bit-flip
_dl_argc;rtld.c;82;1.0052165985107422;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.3271646499633789;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;1.0048480033874512;0-2;Double bit-flip
audit_list;rtld.c;124;0.46575498580932617;0-2;Double bit-flip
version_info;rtld.c;747;1.1913986206054688;0-2;Double bit-flip
audit_list;rtld.c;124;1.1227710247039795;0-2;Double bit-flip
any_debug;rtld.c;2239;0.9408867359161377;0-2;Double bit-flip
file_size;rtld.c;794;0.3726949691772461;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.6141490936279297;0-2;Double bit-flip
any_debug;rtld.c;2239;0.9126780033111572;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.7758026123046875;0-2;Double bit-flip
audit_list;rtld.c;124;0.5440497398376465;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.5956151485443115;0-2;Double bit-flip
_IO_file_jumps_mmap;fileops.c;1562;0.5672545433044434;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.7069077491760254;0-2;Double bit-flip
_IO_file_jumps_mmap;fileops.c;1562;0.7207188606262207;0-2;Double bit-flip
rtld_total_time;rtld.c;326;0.4737107753753662;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.6455483436584473;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;0.3326563835144043;0-2;Double bit-flip
rtld_total_time;rtld.c;326;0.298492431640625;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.1978888511657715;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.6845202445983887;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.3846557140350342;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.6631674766540527;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.37462854385375977;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.786257266998291;0-2;Double bit-flip
preloadlist;rtld.c;745;0.38222312927246094;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.8012223243713379;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;1.109724760055542;0-2;Double bit-flip
ranges;dl-reloc.c;258;0.652503252029419;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.4928269386291504;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;1.0683364868164062;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;1.1024103164672852;0-2;Double bit-flip
_rtld_global;rtld.c;140;1.0677664279937744;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.7099242210388184;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.3750946521759033;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.8096597194671631;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.5593767166137695;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;1.198065996170044;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.373790979385376;0-2;Double bit-flip
rtld_total_time;rtld.c;326;0.5706906318664551;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.1929328441619873;0-2;Double bit-flip
audit_list;rtld.c;124;0.907454252243042;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;1.021726131439209;0-2;Double bit-flip
preload_file;rtld.c;1551;0.6081891059875488;0-2;Double bit-flip
ranges;dl-reloc.c;258;0.03503918647766113;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.6698391437530518;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.9011991024017334;0-2;Double bit-flip
start_time;rtld.c;217;1.183408260345459;0-2;Double bit-flip
relocate_time;rtld.c;215;0.28052234649658203;0-2;Double bit-flip
library_path;rtld.c;743;1.0297260284423828;0-2;Double bit-flip
rtld_total_time;rtld.c;326;0.9367122650146484;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;0.9024078845977783;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.30962562561035156;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;0.9229011535644531;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.5393028259277344;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.47771620750427246;0-2;Double bit-flip
relocate_time;rtld.c;215;1.1930010318756104;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.814600944519043;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.737778902053833;0-2;Double bit-flip
any_debug;rtld.c;2239;0.7038631439208984;0-2;Double bit-flip
__PRETTY_FUNCTION__;dl-load.c;0;0.8563966751098633;0-2;Double bit-flip
start_time;rtld.c;217;0.8804001808166504;0-2;Double bit-flip
any_debug;rtld.c;2239;1.1876773834228516;0-2;Double bit-flip
relocate_time;rtld.c;215;0.2521798610687256;0-2;Double bit-flip
load_time;rtld.c;216;0.6302833557128906;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.49240946769714355;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;1.066995620727539;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.41478824615478516;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.9829239845275879;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;1.1360416412353516;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.713749885559082;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.4613015651702881;0-2;Double bit-flip
any_debug;rtld.c;2239;0.9588539600372314;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;1.1772000789642334;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.8300142288208008;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;0.5135717391967773;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.41666436195373535;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.3228933811187744;0-2;Double bit-flip
start_time;rtld.c;217;0.9286541938781738;0-2;Double bit-flip
preloadlist;rtld.c;745;0.655419111251831;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.8602266311645508;0-2;Double bit-flip
preloadlist;rtld.c;745;0.4262561798095703;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.30593132972717285;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.8038718700408936;0-2;Double bit-flip
audit_list;rtld.c;124;0.5333986282348633;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.9143459796905518;0-2;Double bit-flip
rtld_total_time;rtld.c;326;0.8853495121002197;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.9073903560638428;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;1.084235429763794;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.3226139545440674;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.5749132633209229;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.4552924633026123;0-2;Double bit-flip
preloadlist;rtld.c;745;0.42141079902648926;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.37093329429626465;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.5106158256530762;0-2;Double bit-flip
any_debug;rtld.c;2239;0.8932375907897949;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;1.2060391902923584;0-2;Double bit-flip
relocate_time;rtld.c;215;0.7202200889587402;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;1.0372650623321533;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.7080953121185303;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.8815352916717529;0-2;Double bit-flip
preload_file;rtld.c;1551;0.9646375179290771;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.6173398494720459;0-2;Double bit-flip
preload_file;rtld.c;1551;1.0481464862823486;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.9556081295013428;0-2;Double bit-flip
preloadlist;rtld.c;745;0.45860934257507324;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.3376302719116211;0-2;Double bit-flip
preloadlist;rtld.c;745;0.8784961700439453;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;0.7755129337310791;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.7472922801971436;0-2;Double bit-flip
_IO_file_jumps_mmap;fileops.c;1562;1.1144428253173828;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.9213638305664062;0-2;Double bit-flip
any_debug;rtld.c;2239;0.7607412338256836;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.7659335136413574;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.48116230964660645;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.4851086139678955;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.7876019477844238;0-2;Double bit-flip
relocate_time;rtld.c;215;1.1305193901062012;0-2;Double bit-flip
any_debug;rtld.c;2239;1.1088159084320068;0-2;Double bit-flip
version_info;rtld.c;747;1.1231930255889893;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.397491455078125;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.1606159210205078;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.6074965000152588;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.3863523006439209;0-2;Double bit-flip
load_time;rtld.c;216;1.1584458351135254;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.8295178413391113;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.6412966251373291;0-2;Double bit-flip
load_time;rtld.c;216;1.0329077243804932;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.5479936599731445;0-2;Double bit-flip
rtld_total_time;rtld.c;326;0.3016316890716553;0-2;Double bit-flip
library_path;rtld.c;743;0.5668454170227051;0-2;Double bit-flip
version_info;rtld.c;747;0.2783823013305664;0-2;Double bit-flip
_rtld_global;rtld.c;140;1.0228791236877441;0-2;Double bit-flip
load_time;rtld.c;216;1.0069339275360107;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.2478492259979248;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.4132227897644043;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.37875866889953613;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.989281177520752;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.5918169021606445;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.31848621368408203;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.7500734329223633;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.0712871551513672;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.6840133666992188;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.3124196529388428;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.6672711372375488;0-2;Double bit-flip
start_time;rtld.c;217;0.2470543384552002;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.8389265537261963;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.8097381591796875;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.9973394870758057;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;0.7799313068389893;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;1.1135873794555664;0-2;Double bit-flip
preload_file;rtld.c;1551;0.7357778549194336;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.7550961971282959;0-2;Double bit-flip
start_time;rtld.c;217;0.9330093860626221;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.631293773651123;0-2;Double bit-flip
library_path;rtld.c;743;1.0247952938079834;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.3578507900238037;0-2;Double bit-flip
preloadlist;rtld.c;745;0.5107676982879639;0-2;Double bit-flip
load_time;rtld.c;216;0.8705623149871826;0-2;Double bit-flip
load_time;rtld.c;216;1.1270570755004883;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.35680723190307617;0-2;Double bit-flip
version_info;rtld.c;747;0.6044025421142578;0-2;Double bit-flip
any_debug;rtld.c;2239;0.9523763656616211;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.6949074268341064;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.6323738098144531;0-2;Double bit-flip
audit_list;rtld.c;124;0.5784783363342285;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.9956398010253906;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.25452518463134766;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.6559209823608398;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.5212454795837402;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.970999002456665;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.5080263614654541;0-2;Double bit-flip
_dl_argv;rtld.c;86;1.0392863750457764;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;1.1211822032928467;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.4243345260620117;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.6246333122253418;0-2;Double bit-flip
rtld_total_time;rtld.c;326;0.8417341709136963;0-2;Double bit-flip
audit_list;rtld.c;124;0.7999682426452637;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;1.0582795143127441;0-2;Double bit-flip
start_time;rtld.c;217;0.5188584327697754;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.0102193355560303;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;1.0915093421936035;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;1.015547275543213;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.013829231262207;0-2;Double bit-flip
audit_list;rtld.c;124;0.8495709896087646;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.4905693531036377;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.26330089569091797;0-2;Double bit-flip
library_path;rtld.c;743;1.1904995441436768;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.3037283420562744;0-2;Double bit-flip
any_debug;rtld.c;2239;0.6925241947174072;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.2769157886505127;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.3398916721343994;0-2;Double bit-flip
any_debug;rtld.c;2239;0.8953948020935059;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;0.8285565376281738;0-2;Double bit-flip
version_info;rtld.c;747;0.3076169490814209;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;1.0382134914398193;0-2;Double bit-flip
version_info;rtld.c;747;0.4302346706390381;0-2;Double bit-flip
any_debug;rtld.c;2239;0.9630420207977295;0-2;Double bit-flip
_dl_argc;rtld.c;82;1.1918323040008545;0-2;Double bit-flip
audit_list;rtld.c;124;0.3276023864746094;0-2;Double bit-flip
start_time;rtld.c;217;1.0000159740447998;0-2;Double bit-flip
library_path;rtld.c;743;0.5271492004394531;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.695580005645752;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.29607653617858887;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.7843849658966064;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.27703857421875;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.8708286285400391;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;1.2302789688110352;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;1.2228550910949707;0-2;Double bit-flip
any_debug;rtld.c;2239;0.826481819152832;0-2;Double bit-flip
version_info;rtld.c;747;0.3938455581665039;0-2;Double bit-flip
any_debug;rtld.c;2239;0.5015304088592529;0-2;Double bit-flip
strtab;dl-lookup.c;396;0.8968594074249268;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.44675350189208984;0-2;Double bit-flip
load_time;rtld.c;216;0.42611145973205566;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.8758125305175781;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.9699935913085938;0-2;Double bit-flip
load_time;rtld.c;216;0.9055016040802002;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.9428513050079346;0-2;Double bit-flip
load_time;rtld.c;216;0.5666220188140869;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.23861289024353027;0-2;Double bit-flip
library_path;rtld.c;743;0.6245169639587402;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.7000072002410889;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.3113734722137451;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.1206333637237549;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.7049038410186768;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.9533960819244385;0-2;Double bit-flip
start_time;rtld.c;217;1.0690433979034424;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.49710965156555176;0-2;Double bit-flip
preloadlist;rtld.c;745;0.4933290481567383;0-2;Double bit-flip
audit_list;rtld.c;124;0.7524051666259766;0-2;Double bit-flip
file_size;rtld.c;794;0.5006551742553711;0-2;Double bit-flip
start_time;rtld.c;217;0.5174703598022461;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.8606469631195068;0-2;Double bit-flip
library_path;rtld.c;743;0.7636699676513672;0-2;Double bit-flip
audit_list;rtld.c;124;0.4959897994995117;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.2749519348144531;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.39016270637512207;0-2;Double bit-flip
library_path;rtld.c;743;0.3181030750274658;0-2;Double bit-flip
_dl_argv;rtld.c;86;1.0062944889068604;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.9226539134979248;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.964709997177124;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.8488104343414307;0-2;Double bit-flip
_rtld_local;rtld.c;162;1.002213478088379;0-2;Double bit-flip
audit_list;rtld.c;124;0.6233134269714355;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;0.8263812065124512;0-2;Double bit-flip
audit_list;rtld.c;124;0.8899931907653809;0-2;Double bit-flip
start_time;rtld.c;217;1.0444450378417969;0-2;Double bit-flip
relocate_time;rtld.c;215;0.4414985179901123;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;1.0778687000274658;0-2;Double bit-flip
load_time;rtld.c;216;0.8128838539123535;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.44721102714538574;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;0.358278751373291;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.26596951484680176;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.8595490455627441;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.398237943649292;0-2;Double bit-flip
any_debug;rtld.c;2239;1.0496838092803955;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.7784943580627441;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.27747464179992676;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;1.2018897533416748;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;1.0918378829956055;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.28040313720703125;0-2;Double bit-flip
preloadlist;rtld.c;745;0.5732340812683105;0-2;Double bit-flip
start_time;rtld.c;217;0.7692501544952393;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.630190372467041;0-2;Double bit-flip
preloadlist;rtld.c;745;0.2422618865966797;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.510408878326416;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.9096336364746094;0-2;Double bit-flip
library_path;rtld.c;743;1.0307409763336182;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.48584866523742676;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;1.0603115558624268;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.3317883014678955;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.23930907249450684;0-2;Double bit-flip
relocate_time;rtld.c;215;0.270566463470459;0-2;Double bit-flip
file_size;rtld.c;794;1.1864311695098877;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.7639715671539307;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;1.2163009643554688;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.9494533538818359;0-2;Double bit-flip
version_info;rtld.c;747;0.5602154731750488;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;0.9145870208740234;0-2;Double bit-flip
load_time;rtld.c;216;0.5882546901702881;0-2;Double bit-flip
load_time;rtld.c;216;0.8132283687591553;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;1.076408863067627;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.7334778308868408;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;1.1432209014892578;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;1.1951348781585693;0-2;Double bit-flip
audit_list;rtld.c;124;0.4891352653503418;0-2;Double bit-flip
relocate_time;rtld.c;215;1.2073943614959717;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.44609785079956055;0-2;Double bit-flip
any_debug;rtld.c;2239;0.912987470626831;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.4477846622467041;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.5113863945007324;0-2;Double bit-flip
load_time;rtld.c;216;0.5000700950622559;0-2;Double bit-flip
load_time;rtld.c;216;0.737802267074585;0-2;Double bit-flip
audit_list;rtld.c;124;0.3924520015716553;0-2;Double bit-flip
preloadlist;rtld.c;745;0.730349063873291;0-2;Double bit-flip
preloadlist;rtld.c;745;1.099456787109375;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.4502735137939453;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.9907965660095215;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.25998973846435547;0-2;Double bit-flip
start_time;rtld.c;217;1.161954641342163;0-2;Double bit-flip
relocate_time;rtld.c;215;0.7744894027709961;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.834686279296875;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.2508735656738281;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.6901836395263672;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;0.9441759586334229;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.6416845321655273;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.8787045478820801;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.5360679626464844;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.28421568870544434;0-2;Double bit-flip
audit_list;rtld.c;124;0.611433744430542;0-2;Double bit-flip
relocate_time;rtld.c;215;1.1064016819000244;0-2;Double bit-flip
_dl_argc;rtld.c;82;1.0861716270446777;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.6272590160369873;0-2;Double bit-flip
version_info;rtld.c;747;1.0805120468139648;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;0.7880375385284424;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.6168525218963623;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.7076337337493896;0-2;Double bit-flip
load_time;rtld.c;216;0.6695911884307861;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.567838191986084;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;1.2057464122772217;0-2;Double bit-flip
_dl_argv;rtld.c;86;1.1715636253356934;0-2;Double bit-flip
audit_list;rtld.c;124;1.217686414718628;0-2;Double bit-flip
preloadlist;rtld.c;745;0.4686129093170166;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.8402948379516602;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;1.0353751182556152;0-2;Double bit-flip
preloadlist;rtld.c;745;0.8922886848449707;0-2;Double bit-flip
_dl_argv;rtld.c;86;1.0094821453094482;0-2;Double bit-flip
